54-530;Widłakowa 140;Wrocław;Dolnośląskie;Wrocław
54-530;Zarembowicza Władysława 133;Wrocław;Dolnośląskie;Wrocław
54-607;Rodziewiczównej Marii 71 129;Wrocław;Dolnośląskie;Wrocław
54-608;Hłaski Marka 67;Wrocław;Dolnośląskie;Wrocław
54-608;Kossak Szczuckiej Zofii 60;Wrocław;Dolnośląskie;Wrocław
54-608;Stachury Edwarda 43;Wrocław;Dolnośląskie;Wrocław
54-608;Tyrmanda Leopolda 43;Wrocław;Dolnośląskie;Wrocław
54-609;Godlewskiego Aleksandra 38 17;Wrocław;Dolnośląskie;Wrocław
54-609;Szarskiego Kazimierza Witalisa 21;Wrocław;Dolnośląskie;Wrocław
54-609;Trzebiatowskiego Włodzimierza 55 38;Wrocław;Dolnośląskie;Wrocław
54-610;Graniczna 132;Wrocław;Dolnośląskie;Wrocław
54-610;Mińska 59;Wrocław;Dolnośląskie;Wrocław
54-610;Otwocka 196;Wrocław;Dolnośląskie;Wrocław
54-610;Roślinna 119;Wrocław;Dolnośląskie;Wrocław
54-611;Avicenny Ibn Siny 18;Wrocław;Dolnośląskie;Wrocław
54-611;Buczacka 173;Wrocław;Dolnośląskie;Wrocław
54-611;Stanisławowska 38;Wrocław;Dolnośląskie;Wrocław
54-612;Stanisławowska 99;Wrocław;Dolnośląskie;Wrocław
54-613;Krzemieniecka 126;Wrocław;Dolnośląskie;Wrocław
54-614;Bliźniacza 159;Wrocław;Dolnośląskie;Wrocław
54-614;Dzielnicowa 61;Wrocław;Dolnośląskie;Wrocław
54-614;Końcowa 9;Wrocław;Dolnośląskie;Wrocław
54-614;Osiedlowa 104;Wrocław;Dolnośląskie;Wrocław
54-614;Pusta 142;Wrocław;Dolnośląskie;Wrocław
54-614;Rejonowa 199;Wrocław;Dolnośląskie;Wrocław
54-614;Sokalska 171;Wrocław;Dolnośląskie;Wrocław
54-614;Stryjska 105;Wrocław;Dolnośląskie;Wrocław
54-614;Trawowa 163;Wrocław;Dolnośląskie;Wrocław
54-614;Zagony 87;Wrocław;Dolnośląskie;Wrocław
54-615;Rakietowa 160;Wrocław;Dolnośląskie;Wrocław
54-615;Samborska 6;Wrocław;Dolnośląskie;Wrocław
54-616;Kunickiego Stanisława 39;Wrocław;Dolnośląskie;Wrocław
54-616;Tarnopolska 10;Wrocław;Dolnośląskie;Wrocław
54-617;Husycka 111;Wrocław;Dolnośląskie;Wrocław
54-617;Karpacka 151;Wrocław;Dolnośląskie;Wrocław
54-617;Nowohucka 163;Wrocław;Dolnośląskie;Wrocław
54-617;Łaska 98;Wrocław;Dolnośląskie;Wrocław
54-618;Pińska 154;Wrocław;Dolnośląskie;Wrocław
54-618;Postępowa 36;Wrocław;Dolnośląskie;Wrocław
54-618;Przedświt 112;Wrocław;Dolnośląskie;Wrocław
54-618;Słonimska 153;Wrocław;Dolnośląskie;Wrocław
54-619;Avicenny Ibn Siny 99;Wrocław;Dolnośląskie;Wrocław
54-620;Baranowicka 171;Wrocław;Dolnośląskie;Wrocław
54-620;Drohobycka 3;Wrocław;Dolnośląskie;Wrocław
54-620;Gagarina Jurija 89;Wrocław;Dolnośląskie;Wrocław
54-620;Zbarska 193;Wrocław;Dolnośląskie;Wrocław
54-621;Żwirki i Wigury 116;Wrocław;Dolnośląskie;Wrocław
54-622;Boguszewskiej Heleny 6;Wrocław;Dolnośląskie;Wrocław
54-622;Cabaja Romualda 189;Wrocław;Dolnośląskie;Wrocław
54-622;Cieślikowskiego Jerzego 50;Wrocław;Dolnośląskie;Wrocław
54-622;Dąbrowskiej Marii 97;Wrocław;Dolnośląskie;Wrocław
54-622;Dołęgi Mostowicza Tadeusza 105;Wrocław;Dolnośląskie;Wrocław
54-622;Dygata Stanisława 8;Wrocław;Dolnośląskie;Wrocław
54-622;Giżyckiego Kamila 186;Wrocław;Dolnośląskie;Wrocław
54-622;Gombrowicza Witolda 69;Wrocław;Dolnośląskie;Wrocław
54-622;Kosidowskiego Zenona 72;Wrocław;Dolnośląskie;Wrocław
54-622;Meissnera Janusza 184;Wrocław;Dolnośląskie;Wrocław
54-622;Parandowskiego Jana 130;Wrocław;Dolnośląskie;Wrocław
54-622;Wańkowicza Melchiora 143;Wrocław;Dolnośląskie;Wrocław
54-701;Bąka Stanisława 118;Wrocław;Dolnośląskie;Wrocław
54-701;Hartmana Stanisława 78;Wrocław;Dolnośląskie;Wrocław
54-701;Jaworskiego Iwo 164;Wrocław;Dolnośląskie;Wrocław
54-701;Wolfkego Mieczysława 59;Wrocław;Dolnośląskie;Wrocław
54-702;Modelskiego Teofila 23 165;Wrocław;Dolnośląskie;Wrocław
54-703;Czaplińskiego Władysława 115;Wrocław;Dolnośląskie;Wrocław
54-703;Jahna Alfreda 141;Wrocław;Dolnośląskie;Wrocław
54-704;Wąsowicza Józefa 91;Wrocław;Dolnośląskie;Wrocław
54-704;Wereszyckiego Henryka 125;Wrocław;Dolnośląskie;Wrocław
54-705;Haisiga Mariana 47;Wrocław;Dolnośląskie;Wrocław
54-705;Łanowskiego Jerzego 67;Wrocław;Dolnośląskie;Wrocław
55-050;Świdnicka 8;Sobótka;Dolnośląskie;Wrocławski
55-051;Zmorskiego 7;Sobótka;Dolnośląskie;Wrocławski
55-095;Wolności 42;Mirków;Dolnośląskie;Wrocławski
55-200;1 Maja 21;Oława;Dolnośląskie;Oławski
55-201;Wrocławska 3;Oława;Dolnośląskie;Oławski
55-202;Bolesława Chrobrego 56;Oława;Dolnośląskie;Oławski
55-202;Bolesława Chrobrego 56;Oława;Dolnośląskie;Oławski
55-203;Chopina 21;Oława;Dolnośląskie;Oławski
55-203;Chopina 21;Oława;Dolnośląskie;Oławski
55-220;Wrocławska 5;Jelcz-Laskowice;Dolnośląskie;Oławski
55-220;Wrocławska 5;Jelcz-Laskowice;Dolnośląskie;Oławski
55-221;Techników 14;Jelcz-Laskowice;Dolnośląskie;Oławski
55-230;Folwarczna 14;Jelcz-Laskowice;Dolnośląskie;Oławski
55-231;Liliowa 2;Jelcz-Laskowice;Dolnośląskie;Oławski
56-120;Kolejowa 17;Brzeg Dolny;Dolnośląskie;Wołowski
56-120;Kolejowa 17;Brzeg Dolny;Dolnośląskie;Wołowski
56-121;Zwycięstwa 9;Brzeg Dolny;Dolnośląskie;Wołowski
56-122;Osiedlowa 1;Brzeg Dolny;Dolnośląskie;Wołowski
56-200;Podwale 33 198;Góra;Dolnośląskie;Górowski
56-400;3 Maja 50/52;Oleśnica;Dolnośląskie;Oleśnicki
56-400;3 Maja 50/52;Oleśnica;Dolnośląskie;Oleśnicki
56-401;Krzywoustego 12;Oleśnica;Dolnośląskie;Oleśnicki
56-409;Wojska Polskiego 54;Oleśnica;Dolnośląskie;Oleśnicki
57-200;1 Maja 1c;Ząbkowice Śląskie;Dolnośląskie;Ząbkowicki
57-200;1 Maja 1c;Ząbkowice Śląskie;Dolnośląskie;Ząbkowicki
57-230;Złotostocka 21;Kamieniec Ząbkowicki;Dolnośląskie;Ząbkowicki
57-230;Złotostocka 21;Kamieniec Ząbkowicki;Dolnośląskie;Ząbkowicki
57-300;Jagiełły 2;Kłodzko;Dolnośląskie;Kłodzki
57-300;Jagiełły 2;Kłodzko;Dolnośląskie;Kłodzki
57-303;Łużycka 5;Kłodzko;Dolnośląskie;Kłodzki
57-304;Tumska 2;Kłodzko;Dolnośląskie;Kłodzki
57-320;Warszawska 20;Polanica-Zdrój;Dolnośląskie;Kłodzki
57-340;Mickiewicza 10;Duszniki-Zdrój;Dolnośląskie;Kłodzki
57-350;1 Maja 12;Kudowa Zdrój;Dolnośląskie;Kłodzki
57-350;1 Maja 12;Kudowa Zdrój;Dolnośląskie;Kłodzki
57-351;Główna 35;Kudowa Zdrój;Dolnośląskie;Kłodzki
57-362;Krosnowice 177;Krosnowice;Dolnośląskie;Kłodzki
57-400;Niepodległości 1 171;Nowa Ruda;Dolnośląskie;Kłodzki
57-400;Niepodległości 1 77;Nowa Ruda;Dolnośląskie;Kłodzki
57-401;Świdnicka 35;Nowa Ruda;Dolnośląskie;Kłodzki
57-402;Kłodzka 6 151;Nowa Ruda;Dolnośląskie;Kłodzki
57-402;Kłodzka 6 156;Nowa Ruda;Dolnośląskie;Kłodzki
57-403;Krańcowa 1;Nowa Ruda;Dolnośląskie;Kłodzki
57-500;Okrzei 32;Bystrzyca Kłodzka;Dolnośląskie;Kłodzki
57-520;Zdrojowa 15;Długopole-Zdrój;Dolnośląskie;Kłodzki
57-540;Kościuszki 2;Lądek-Zdrój;Dolnośląskie;Kłodzki
58-100;Grunwaldzki 1;Świdnica;Dolnośląskie;Świdnicki
58-100;Grunwaldzki 1;Świdnica;Dolnośląskie;Świdnicki
58-101;Westerplatte 54;Świdnica;Dolnośląskie;Świdnicki
58-102;Wrocławska 25;Świdnica;Dolnośląskie;Świdnicki
58-103;Boduena 2 159;Świdnica;Dolnośląskie;Świdnicki
58-105;Zamenhofa 42;Świdnica;Dolnośląskie;Świdnicki
58-105;Zamenhofa 42;Świdnica;Dolnośląskie;Świdnicki
58-106;Siostrzana 7a;Świdnica;Dolnośląskie;Świdnicki
58-160;Świdnicka 8/10;Świebodzice;Dolnośląskie;Świdnicki
58-160;Świdnicka 8/10;Świebodzice;Dolnośląskie;Świdnicki
58-163;Piasta 22;Świebodzice;Dolnośląskie;Świdnicki
58-170;Wolności 24;Dobromierz;Dolnośląskie;Świdnicki
58-200;Rynek 27;Dzierżoniów;Dolnośląskie;Dzierżoniowski
58-200;Rynek 27;Dzierżoniów;Dolnośląskie;Dzierżoniowski
58-202;Batalionów Chłopskich 51;Dzierżoniów;Dolnośląskie;Dzierżoniowski
58-203;Sienkiewicza 22;Dzierżoniów;Dolnośląskie;Dzierżoniowski
58-260;Piastowska 16;Bielawa;Dolnośląskie;Dzierżoniowski
58-260;Piastowska 16;Bielawa;Dolnośląskie;Dzierżoniowski
58-261;Żeromskiego 21;Bielawa;Dolnośląskie;Dzierżoniowski
58-263;Jana III Sobieskiego 17;Bielawa;Dolnośląskie;Dzierżoniowski
58-300;Słowackiego 9;Wałbrzych;Dolnośląskie;Wałbrzyski
58-300;Słowackiego 9;Wałbrzych;Dolnośląskie;Wałbrzyski
58-300;Słowackiego 9;Wałbrzych;Dolnośląskie;Wałbrzyski
58-301;Piłsudskiego 37;Wałbrzych;Dolnośląskie;Wałbrzyski
58-302;Pocztowa 3;Wałbrzych;Dolnośląskie;Wałbrzyski
58-303;Niepodległości 217 62;Wałbrzych;Dolnośląskie;Wałbrzyski
58-303;Niepodległości 217 173;Wałbrzych;Dolnośląskie;Wałbrzyski
58-304;Andersa 140;Wałbrzych;Dolnośląskie;Wałbrzyski
58-304;Andersa 140;Wałbrzych;Dolnośląskie;Wałbrzyski
58-305;1 Maja 146;Wałbrzych;Dolnośląskie;Wałbrzyski
58-305;1 Maja 146;Wałbrzych;Dolnośląskie;Wałbrzyski
58-306;Lelewela 3;Wałbrzych;Dolnośląskie;Wałbrzyski
58-306;Lelewela 3;Wałbrzych;Dolnośląskie;Wałbrzyski
58-307;Orkana 50;Wałbrzych;Dolnośląskie;Wałbrzyski
58-309;Broniewskiego 65;Wałbrzych;Dolnośląskie;Wałbrzyski
58-309;Broniewskiego 65;Wałbrzych;Dolnośląskie;Wałbrzyski
58-310;Kolejowa 9;Szczawno-Zdrój;Dolnośląskie;Wałbrzyski
58-316;Hetmańska 1;Wałbrzych;Dolnośląskie;Wałbrzyski
58-330;Warszawska 10;Jedlina-Zdrój;Dolnośląskie;Wałbrzyski
58-370;Mickiewicza 9;Boguszów-Gorce;Dolnośląskie;Wałbrzyski
58-370;Mickiewicza 9;Boguszów-Gorce;Dolnośląskie;Wałbrzyski
58-371;Grunwaldzka 3;Boguszów-Gorce;Dolnośląskie;Wałbrzyski
58-390;Pl Grunwaldzki 1;Wałbrzych;Dolnośląskie;Wałbrzyski
58-400;Świerczewskiego 31;Kamienna Góra;Dolnośląskie;Kamiennogórski
58-400;Świerczewskiego 31;Kamienna Góra;Dolnośląskie;Kamiennogórski
58-402;Słowackiego 28;Kamienna Góra;Dolnośląskie;Kamiennogórski
58-500;Pocztowa 9/10;Jelenia Góra;Dolnośląskie;Jelenia
58-500;Pocztowa 9/10;Jelenia Góra;Dolnośląskie;Jelenia
58-500;Pocztowa 9/10;Jelenia Góra;Dolnośląskie;Jelenia
58-501;Wolności 58;Jelenia Góra;Dolnośląskie;Jelenia
58-503;Podchorążych 1/15 138;Jelenia Góra;Dolnośląskie;Jelenia
58-505;Ratuszowy 56;Jelenia Góra;Dolnośląskie;Jelenia
58-505;Ratuszowy 56;Jelenia Góra;Dolnośląskie;Jelenia
58-506;Różyckiego 4;Jelenia Góra;Dolnośląskie;Jelenia
58-506;Różyckiego 4;Jelenia Góra;Dolnośląskie;Jelenia
58-507;Noskowskiego 10;Jelenia Góra;Dolnośląskie;Jelenia
58-508;Sygietyńskiego 8;Jelenia Góra;Dolnośląskie;Jelenia
58-540;Konstytucji 3-go Maja 23;Karpacz;Dolnośląskie;Jeleniogórski
58-540;Konstytucji 3-go Maja 23;Karpacz;Dolnośląskie;Jeleniogórski
58-550;Karkonoska 27;Karpacz;Dolnośląskie;Jeleniogórski
58-560;Piastowski 6;Jelenia Góra;Dolnośląskie;Jelenia
58-560;Piastowski 6;Jelenia Góra;Dolnośląskie;Jelenia
58-570;Chopina 10;Jelenia Góra;Dolnośląskie;Jelenia
58-570;Chopina 10;Jelenia Góra;Dolnośląskie;Jelenia
58-573;Mickiewicza 7;Piechowice;Dolnośląskie;Jeleniogórski
58-573;Mickiewicza 7;Piechowice;Dolnośląskie;Jeleniogórski
58-580;Jedności Narodowej 8 177;Szklarska Poręba;Dolnośląskie;Jeleniogórski
58-580;Jedności Narodowej 8 62;Szklarska Poręba;Dolnośląskie;Jeleniogórski
58-588;XX Lecia 3;Jelenia Góra;Dolnośląskie;Jelenia
59-100;Targowa 11;Polkowice;Dolnośląskie;Polkowicki
59-100;Targowa 11;Polkowice;Dolnośląskie;Polkowicki
59-101;Kardynała Bolesława Kominka 5;Polkowice;Dolnośląskie;Polkowicki
59-101;Kardynała Bolesława Kominka 5;Polkowice;Dolnośląskie;Polkowicki
59-140;Pocztowa 12;Chocianów;Dolnośląskie;Polkowicki
59-141;Bolka I Świdnickiego 9;Chocianów;Dolnośląskie;Polkowicki
59-200;Piastowska 72;Legnica;Dolnośląskie;Legnica
59-200;Piastowska 72;Legnica;Dolnośląskie;Legnica
59-202;Nowy Świat 4;Legnica;Dolnośląskie;Legnica
59-203;Wrocławska 56;Legnica;Dolnośląskie;Legnica
59-204;Jaworzyńska 43/45;Legnica;Dolnośląskie;Legnica
59-205;Złotoryjska 1;Legnica;Dolnośląskie;Legnica
59-205;Złotoryjska 1;Legnica;Dolnośląskie;Legnica
59-206;Staszica 6;Legnica;Dolnośląskie;Legnica
59-207;Wielogórska 50;Legnica;Dolnośląskie;Legnica
59-208;Marsa 4;Legnica;Dolnośląskie;Legnica
59-209;Słowiański 1;Legnica;Dolnośląskie;Legnica
59-210;Izerska 2;Legnica;Dolnośląskie;Legnica
59-211;Przybosia 1;Legnica;Dolnośląskie;Legnica
59-212;Heweliusza 7;Legnica;Dolnośląskie;Legnica
59-213;Marynarska 1;Legnica;Dolnośląskie;Legnica
59-214;Rzeczpospolitej 5;Legnica;Dolnośląskie;Legnica
59-217;Fabryczna 17;Legnica;Dolnośląskie;Legnica
59-220;Dworcowa 4;Legnica;Dolnośląskie;Legnica
59-220;Dworcowa 4;Legnica;Dolnośląskie;Legnica
59-224;Sikorskiego 12;Chojnów;Dolnośląskie;Legnicki
59-225;Dąbrowskiego 20;Chojnów;Dolnośląskie;Legnicki
59-225;Dąbrowskiego 20;Chojnów;Dolnośląskie;Legnicki
59-290;Wojska Polskiego 5;Legnica;Dolnośląskie;Legnica
59-300;Odrodzenia 4 175;Lubin;Dolnośląskie;Lubiński
59-300;Odrodzenia 4 63;Lubin;Dolnośląskie;Lubiński
59-301;Curie Skłodowskiej 52 184;Lubin;Dolnośląskie;Lubiński
59-302;Kościuszki 11;Lubin;Dolnośląskie;Lubiński
59-302;Kościuszki 11;Lubin;Dolnośląskie;Lubiński
59-303;Jastrzębia 6;Lubin;Dolnośląskie;Lubiński
59-304;Karkonoska 1 c;Lubin;Dolnośląskie;Lubiński
59-311;Olgi Boznańskiej 10;Lubin;Dolnośląskie;Lubiński
59-334;Jana Pawła II 3;Lubin;Dolnośląskie;Lubiński
59-335;Budowniczych LGOM 20;Lubin;Dolnośląskie;Lubiński
59-335;Budowniczych LGOM 20;Lubin;Dolnośląskie;Lubiński
59-336;Norwida 57;Lubin;Dolnośląskie;Lubiński
59-337;Orla 39;Lubin;Dolnośląskie;Lubiński
59-338;Modrzewiowa 15a 76;Lubin;Dolnośląskie;Lubiński
59-338;Modrzewiowa 15a 99;Lubin;Dolnośląskie;Lubiński
59-339;Krucza 30;Lubin;Dolnośląskie;Lubiński
59-400;Kolejowa 13;Jawor;Dolnośląskie;Jaworski
59-400;Kolejowa 13;Jawor;Dolnośląskie;Jaworski
59-401;Moniuszki 10;Jawor;Dolnośląskie;Jaworski
59-402;Korfantego 6a;Jawor;Dolnośląskie;Jaworski
59-420;Kamiennogórska 17;Bolków;Dolnośląskie;Jaworski
59-500;Jana Matejki 7;Złotoryja;Dolnośląskie;Złotoryjski
59-500;Jana Matejki 7;Złotoryja;Dolnośląskie;Złotoryjski
59-501;Hoża 5;Złotoryja;Dolnośląskie;Złotoryjski
59-600;Daszyńskiego 12;Lwówek Śląski;Dolnośląskie;Lwówecki
59-600;Daszyńskiego 12;Lwówek Śląski;Dolnośląskie;Lwówecki
59-601;Topolowa 3;Lwówek Śląski;Dolnośląskie;Lwówecki
59-700;Kaszubska 5;Bolesławiec;Dolnośląskie;Bolesławiecki
59-700;Kaszubska 5;Bolesławiec;Dolnośląskie;Bolesławiecki
59-701;Staszica 45;Bolesławiec;Dolnośląskie;Bolesławiecki
59-702;Wojska Polskiego 41;Bolesławiec;Dolnośląskie;Bolesławiecki
59-703;Asnyka 21;Bolesławiec;Dolnośląskie;Bolesławiecki
59-703;Asnyka 21;Bolesławiec;Dolnośląskie;Bolesławiecki
59-706;11-go Listopada 31;Gromadka;Dolnośląskie;Bolesławiecki
59-730;Kolejowa 11;Nowogrodziec;Dolnośląskie;Bolesławiecki
59-800;1 Maja 1-2;Lubań;Dolnośląskie;Lubański
59-801;Bolesława Chrobrego 3;Lubań;Dolnośląskie;Lubański
59-850;Piłsudskiego 4;Świeradów-Zdrój;Dolnośląskie;Lubański
59-850;Piłsudskiego 4;Świeradów-Zdrój;Dolnośląskie;Lubański
59-851;Konstytucji 3-go Maja 1;Świeradów-Zdrój;Dolnośląskie;Lubański
59-852;Sanatoryjna 32;Świeradów-Zdrój;Dolnośląskie;Lubański
59-852;Sanatoryjna 32;Świeradów-Zdrój;Dolnośląskie;Lubański
59-900;Puławskiego 15;Zgorzelec;Dolnośląskie;Zgorzelecki
59-900;Puławskiego 15;Zgorzelec;Dolnośląskie;Zgorzelecki
59-901;Łużycka 18;Zgorzelec;Dolnośląskie;Zgorzelecki
59-902;Poniatowskiego 19;Zgorzelec;Dolnośląskie;Zgorzelecki
59-902;Poniatowskiego 19;Zgorzelec;Dolnośląskie;Zgorzelecki
59-903;Wyspiańskiego 49a;Zgorzelec;Dolnośląskie;Zgorzelecki
59-916;Parkowa 2;Bogatynia;Dolnośląskie;Zgorzelecki
59-920;Pocztowa 1;Bogatynia;Dolnośląskie;Zgorzelecki
59-920;Pocztowa 1;Bogatynia;Dolnośląskie;Zgorzelecki
60-001;Ceglana 106;Poznań;Wielkopolskie;Poznań
60-001;Ceramiczna 145;Poznań;Wielkopolskie;Poznań
60-001;Gliniana 2;Poznań;Wielkopolskie;Poznań
60-001;Rudnicza 109;Poznań;Wielkopolskie;Poznań
60-001;Wykopy 157;Poznań;Wielkopolskie;Poznań
60-002;Cedzyńska 128;Poznań;Wielkopolskie;Poznań
60-002;Kowalewicka 186;Poznań;Wielkopolskie;Poznań
60-002;Pobielska 158;Poznań;Wielkopolskie;Poznań
60-002;Radyńska 63;Poznań;Wielkopolskie;Poznań
60-002;Wojnowicka 30;Poznań;Wielkopolskie;Poznań
60-003;Krzeszowicka 80;Poznań;Wielkopolskie;Poznań
60-003;Sycowska 169;Poznań;Wielkopolskie;Poznań
60-003;Trzebińska 40;Poznań;Wielkopolskie;Poznań
60-003;Wołczyńska 200;Poznań;Wielkopolskie;Poznań
60-004;Głogowska 23;Poznań;Wielkopolskie;Poznań
60-005;Fabianowo 150;Poznań;Wielkopolskie;Poznań
60-008;Glinianki 157;Poznań;Wielkopolskie;Poznań
60-008;Gruntowa 7;Poznań;Wielkopolskie;Poznań
60-008;Mieleszyńska 123;Poznań;Wielkopolskie;Poznań
60-008;Otwarta 21;Poznań;Wielkopolskie;Poznań
60-008;Stara Cegielnia 43;Poznań;Wielkopolskie;Poznań
60-008;Tyniecka 49;Poznań;Wielkopolskie;Poznań
60-008;Zamiejska 190;Poznań;Wielkopolskie;Poznań
60-009;Kotowo 200;Poznań;Wielkopolskie;Poznań
60-012;Lwówecka 96;Poznań;Wielkopolskie;Poznań
60-012;Opłotki 92;Poznań;Wielkopolskie;Poznań
60-012;Sąsiedzka 182;Poznań;Wielkopolskie;Poznań
60-012;Uradzka 165;Poznań;Wielkopolskie;Poznań
60-012;Ustronna 69;Poznań;Wielkopolskie;Poznań
60-013;Rojna 106;Poznań;Wielkopolskie;Poznań
60-013;Ruczajowa 83;Poznań;Wielkopolskie;Poznań
60-101;Będlewska 159;Poznań;Wielkopolskie;Poznań
60-101;Chomęcicka 16;Poznań;Wielkopolskie;Poznań
60-101;Głuchowska 150;Poznań;Wielkopolskie;Poznań
60-101;Granowska 54;Poznań;Wielkopolskie;Poznań
60-101;Komornicka 96;Poznań;Wielkopolskie;Poznań
60-101;Konarzewska 141;Poznań;Wielkopolskie;Poznań
60-101;Ptaszkowska 177;Poznań;Wielkopolskie;Poznań
60-102;Mikołowska 141;Poznań;Wielkopolskie;Poznań
60-102;Ostatnia 117;Poznań;Wielkopolskie;Poznań
60-102;Pszczyńska 196;Poznań;Wielkopolskie;Poznań
60-103;Bohaterów Westerplatte 40;Poznań;Wielkopolskie;Poznań
60-103;Gostyńska 140;Poznań;Wielkopolskie;Poznań
60-103;Kościańska 38;Poznań;Wielkopolskie;Poznań
60-103;Leszczyńska 47;Poznań;Wielkopolskie;Poznań
60-103;Osiecka 198;Poznań;Wielkopolskie;Poznań
60-104;Boczna 45;Poznań;Wielkopolskie;Poznań
60-104;Głogowska 168;Poznań;Wielkopolskie;Poznań
60-104;Hallera Józefa 186;Poznań;Wielkopolskie;Poznań
60-105;Kopanina 66;Poznań;Wielkopolskie;Poznań
60-106;Giżycka 192;Poznań;Wielkopolskie;Poznań
60-106;Gęsia 49;Poznań;Wielkopolskie;Poznań
60-106;Kacza 157;Poznań;Wielkopolskie;Poznań
60-106;Odległa 37;Poznań;Wielkopolskie;Poznań
60-107;Górnicza 77;Poznań;Wielkopolskie;Poznań
60-108;Milicka 72;Poznań;Wielkopolskie;Poznań
60-111;Czempińska 13;Poznań;Wielkopolskie;Poznań
60-111;Głogowska 186;Poznań;Wielkopolskie;Poznań
60-111;Karpicka 38;Poznań;Wielkopolskie;Poznań
60-111;Rakoniewicka 182;Poznań;Wielkopolskie;Poznań
60-112;Kościańska 14;Poznań;Wielkopolskie;Poznań
60-113;Bojanowska 34;Poznań;Wielkopolskie;Poznań
60-113;Piargowa 178;Poznań;Wielkopolskie;Poznań
60-114;Krzywińska 125;Poznań;Wielkopolskie;Poznań
60-114;Obrzańska 93;Poznań;Wielkopolskie;Poznań
60-115;Bohaterów Westerplatte 19;Poznań;Wielkopolskie;Poznań
60-115;Jaskiniowa 28;Poznań;Wielkopolskie;Poznań
60-115;Kępińska 99;Poznań;Wielkopolskie;Poznań
60-115;Leszczyńska 185;Poznań;Wielkopolskie;Poznań
60-115;Na Uboczu 4;Poznań;Wielkopolskie;Poznań
60-115;Poniecka 90;Poznań;Wielkopolskie;Poznań
60-115;Przełęcz 2;Poznań;Wielkopolskie;Poznań
60-116;Czechosłowacka 10;Poznań;Wielkopolskie;Poznań
60-116;Głazowa 55;Poznań;Wielkopolskie;Poznań
60-116;Graniowa 41;Poznań;Wielkopolskie;Poznań
60-118;Zbawiciela 112;Poznań;Wielkopolskie;Poznań
60-118;Krzywa 178;Poznań;Wielkopolskie;Poznań
60-118;Metalowa 12;Poznań;Wielkopolskie;Poznań
60-118;Miedziana 174;Poznań;Wielkopolskie;Poznań
60-119;Andrzejewskiego Antoniego 22;Poznań;Wielkopolskie;Poznań
60-120;Głogowska 179;Poznań;Wielkopolskie;Poznań
60-121;Głogowska 161;Poznań;Wielkopolskie;Poznań
60-122;Ostrobramska 70;Poznań;Wielkopolskie;Poznań
60-123;Albańska 24;Poznań;Wielkopolskie;Poznań
60-123;Częstochowska 200;Poznań;Wielkopolskie;Poznań
60-124;Daleka 92;Poznań;Wielkopolskie;Poznań
60-124;Dmowskiego Romana 13;Poznań;Wielkopolskie;Poznań
60-124;Krzywa 41;Poznań;Wielkopolskie;Poznań
60-124;Myśliwska 104;Poznań;Wielkopolskie;Poznań
60-125;Bosa 13;Poznań;Wielkopolskie;Poznań
60-126;Głogowska 23;Poznań;Wielkopolskie;Poznań
60-126;Knapowskiego Stanisława 58;Poznań;Wielkopolskie;Poznań
60-128;Ostrobramska 142;Poznań;Wielkopolskie;Poznań
60-129;Jarochowskiego Kazimierza 117;Poznań;Wielkopolskie;Poznań
60-130;Ściegiennego 50;Poznań;Wielkopolskie;Poznań
60-131;Jarochowskiego Kazimierza 35;Poznań;Wielkopolskie;Poznań
60-131;Kordeckiego Augustyna 158;Poznań;Wielkopolskie;Poznań
60-131;Pogodna 88;Poznań;Wielkopolskie;Poznań
60-132;Działkowa 110;Poznań;Wielkopolskie;Poznań
60-132;Górczyńska 124;Poznań;Wielkopolskie;Poznań
60-133;Brzeźnicka 95;Poznań;Wielkopolskie;Poznań
60-134;Albańska 34;Poznań;Wielkopolskie;Poznań
60-134;Logi Adama 126;Poznań;Wielkopolskie;Poznań
60-136;Kłuszyńska 14;Poznań;Wielkopolskie;Poznań
60-137;Pogodna 29;Poznań;Wielkopolskie;Poznań
60-139;Orszańska 195;Poznań;Wielkopolskie;Poznań
60-141;Promienista 125;Poznań;Wielkopolskie;Poznań
60-142;Promienista 56;Poznań;Wielkopolskie;Poznań
60-143;Kargowska 45;Poznań;Wielkopolskie;Poznań
60-143;Podchorążych 28 95;Poznań;Wielkopolskie;Poznań
60-144;Kordeckiego Augustyna 62;Poznań;Wielkopolskie;Poznań
60-149;Gwiaździsta 38;Poznań;Wielkopolskie;Poznań
60-149;Jugosłowiańska 77;Poznań;Wielkopolskie;Poznań
60-149;Kadecka 125;Poznań;Wielkopolskie;Poznań
60-151;Racławicka 25;Poznań;Wielkopolskie;Poznań
60-152;Junacka 183;Poznań;Wielkopolskie;Poznań
60-153;Listopadowa 45;Poznań;Wielkopolskie;Poznań
60-157;Promienista 174;Poznań;Wielkopolskie;Poznań
60-158;Keplera Jana 149;Poznań;Wielkopolskie;Poznań
60-159;Galileusza 59;Poznań;Wielkopolskie;Poznań
60-160;Jawornicka 8;Poznań;Wielkopolskie;Poznań
60-161;Babimojska 101;Poznań;Wielkopolskie;Poznań
60-161;Bełchatowska 84;Poznań;Wielkopolskie;Poznań
60-161;Jawornicka 24;Poznań;Wielkopolskie;Poznań
60-161;Mrągowska 63;Poznań;Wielkopolskie;Poznań
60-161;Newtona Izaaka 42;Poznań;Wielkopolskie;Poznań
60-162;Dobrodzieńska 145 146;Poznań;Wielkopolskie;Poznań
